#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_3148	104705	5	-	-	1	none	-15052,3148,-14710,-14710,-14710
contig_3150	94084	5	-	-	1	left	3150
contig_3151	110134	3	-	-	1	both	3151
contig_3153	57614	4	-	-	1	left	3153
contig_3154	41070	4	-	-	1	right	11248,3154
contig_3155	29383	5	-	-	1	none	3155,-14688,-14688,-14688,-14277
contig_3156	38580	4	-	-	1	right	15060,3156
contig_3157	24000	4	-	-	1	left	3157
contig_3158	92978	3	-	-	1	right	3158
contig_3159	52966	3	-	-	1	both	3159
contig_3160	8610	6	-	-	1	both	3160
contig_3161	123390	3	-	-	1	both	3161
contig_3162	246737	5	-	-	1	right	3162
contig_3163	68838	4	-	-	1	none	3163
contig_3164	38205	3	-	-	1	none	3164
contig_3165	119634	5	-	-	1	none	-6094,-10464,3165,-9700,8666
contig_3166	53017	4	-	-	1	left	3166,9980,5560,4011
contig_3167	39291	5	-	-	1	right	-12133,3167
contig_3168	156519	4	-	-	1	both	3168
contig_3170	10770	3	-	-	1	left	3170
contig_3172	39802	3	-	-	1	right	-11641,3172
contig_3173	25197	3	-	-	1	none	3173,-16570,16181
contig_3174	23506	3	-	-	1	left	3174
contig_3175	97303	4	-	-	1	none	3175
contig_3177	40816	3	-	-	1	right	3177
contig_3178	30052	6	-	-	1	left	3178
contig_3179	61041	4	-	-	1	both	3179
contig_3180	140744	3	-	-	1	both	9960,3180
contig_3181	26541	6	-	-	1	left	3181
contig_3182	85033	4	-	-	1	none	3182
contig_3183	7601	5	-	-	1	none	3183
contig_3187	63157	4	-	-	1	right	7808,3187
contig_3188	123723	6	-	-	1	left	3188
contig_3191	63317	4	-	-	1	right	3191
contig_3193	33318	3	-	-	1	right	1991,3193
contig_3194	51813	6	-	-	1	right	3194
contig_3195	48130	3	-	-	1	right	-2681,-6804,932,3195
contig_3196	71555	4	-	-	1	none	3196,-8715
contig_3197	61483	5	-	-	1	left	3197
contig_3199	69410	3	-	-	1	left	3199,12568,17110,16502,7279
contig_3201	118310	4	-	-	1	right	8174,3201
contig_3202	120700	5	-	-	1	none	12918,3202,-17036,-4792,-4792,-3949,-3949,-10008
contig_3203	622280	4	-	-	1	both	3203
contig_3204	19539	5	-	-	1	none	3204
contig_3205	51200	4	-	-	1	right	10808,10808,-12913,3205
contig_3206	373240	7	-	-	1	both	3206
contig_3208	70844	6	-	-	1	right	16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,16554,3208
contig_3209	9069	3	-	-	1	both	3209
contig_3211	66463	4	-	-	1	right	4345,4345,4345,4345,4345,3211
contig_3213	258923	5	-	-	1	both	3213
contig_3214	42019	4	-	-	1	none	-11349,-13595,3214,-16416
contig_3215	62954	4	-	-	1	right	3215
contig_3216	77395	3	-	-	1	right	-7373,3216
contig_3217	197415	5	-	-	1	none	-3200,3217,3444,12860,14135
contig_3218	6625	4	-	-	1	both	3218
contig_3219	201471	4	-	-	1	left	3219
contig_3220	41433	4	-	-	1	right	3220
contig_3221	15079	3	-	-	1	right	3221
contig_3222	37407	4	-	-	1	right	3222
contig_3223	66833	4	-	-	1	both	3223
contig_3224	20820	3	-	-	1	right	3224
contig_3226	28396	4	-	-	1	none	3226
contig_3227	14078	3	-	-	1	right	3227
contig_3228	5380	3	-	-	1	none	3228
contig_3229	24291	3	-	-	1	right	3229
contig_3230	15922	3	-	-	1	none	3230
contig_3231	97851	3	-	-	1	right	3231
contig_3232	6995	5	-	-	1	none	3232,3881
contig_3233	81056	5	-	-	1	none	3233
contig_3234	169097	5	-	-	1	both	3234
contig_3235	175473	5	-	-	1	none	-2134,3235
contig_3236	81025	4	-	-	1	left	-14796,3236
contig_3238	266319	6	-	-	1	right	3238
contig_3239	167925	4	-	-	1	right	3239
contig_3240	22130	5	-	-	1	left	3240
contig_3241	36110	8	-	-	1	left	3241
contig_3243	133356	5	-	-	1	none	-6779,10185,-2221,-2221,-2221,-2221,-2221,-2221,-2221,3243
contig_3244	52281	4	-	-	1	left	3244,-8010
contig_3246	153512	4	-	-	1	both	3246
contig_3248	196131	5	-	-	1	none	3248
contig_3249	49843	6	-	-	1	left	3249
contig_3250	50139	3	-	-	1	right	3250
contig_3251	229405	5	-	-	1	right	3251
contig_3252	91920	3	-	-	1	none	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,3252,-16758,11206
contig_3254	64239	4	-	-	1	both	3254
contig_3255	66823	4	-	-	1	both	3255
contig_3257	252190	4	-	-	1	both	3257
contig_3258	37904	5	-	-	1	none	16260,-7105,10861,-14832,3258,-8559
contig_3259	27043	3	-	-	1	right	3259
contig_3260	8058	4	-	-	1	both	3260
contig_3261	116449	4	-	-	1	right	-14788,3261
contig_3262	148348	6	-	-	1	none	12626,3262,-9010,-7674,13042,16252,-15015,-9116,-4542,-16529,-16529,-16529,-16529,-16529,-16529,-16529
contig_3263	93058	4	-	-	1	none	12107,12107,-11133,-11133,-11920,3263
contig_3264	123087	5	-	-	1	none	15819,3264,13973
contig_3266	8797	4	-	-	1	both	3266
contig_3267	3684	3	-	-	1	both	3267
contig_3269	108512	4	-	-	1	left	3269,16699
contig_3270	174614	4	-	-	1	right	3270
contig_3271	37325	7	-	-	1	both	3271
contig_3272	38351	5	-	-	1	left	3272
contig_3273	47320	4	-	-	1	none	3273,-17062
contig_3274	122539	4	-	-	1	left	3274
contig_3275	276704	6	-	-	1	none	3275
contig_3276	105630	5	-	-	1	none	17212,3276,14616,7577
contig_3277	177673	5	-	-	1	right	9417,3277
contig_3278	74614	5	-	-	1	left	3278
contig_3279	126475	4	-	-	1	right	-8242,-7772,-15919,1610,5559,6610,-6179,3279
contig_3280	100101	3	-	-	1	none	3280,-9345
contig_3282	19697	3	-	-	1	none	3282,12882
contig_3283	90519	5	-	-	1	right	3283
contig_3284	36579	4	-	-	1	both	3284
contig_3285	23029	5	-	-	1	none	14751,-16479,-7231,6744,-8119,14751,3285,16967,-14408
contig_3286	131716	5	-	-	1	none	3286,16361,-15016
contig_3288	91081	5	-	-	1	none	-11920,-11920,-8710,9360,12107,12107,-11133,-11133,-11133,-11920,-11920,-11920,3288,9340
contig_3289	39041	3	-	-	1	left	3289
contig_3290	155626	4	-	-	1	right	10145,3290
contig_3292	80483	4	-	-	1	right	14447,-7207,-10631,3292
contig_3293	96674	4	-	-	1	left	3293
contig_3294	32538	4	-	-	1	none	3294,-8416
contig_3295	80320	3	-	-	1	left	3295
contig_3296	85213	4	-	-	1	none	3296,-7225
contig_3297	158054	3	-	-	1	right	11248,11248,11248,11248,11248,11248,11248,3297
contig_3298	57070	6	-	-	1	none	3298,-16529,-16529,-10931
contig_3302	42726	3	-	-	1	left	3302,4948
contig_3303	69046	5	-	-	1	right	-16277,3303
contig_3304	77992	3	-	-	1	right	-1910,3304
contig_3306	56939	5	-	-	1	none	3306,8619
contig_3307	11390	3	-	-	1	left	3307
contig_3309	116515	4	-	-	1	left	3309
contig_3310	73720	4	-	-	1	right	3310
contig_3311	35385	4	-	-	1	left	3311,-2293
contig_3312	94979	6	-	-	1	none	3312,16458
contig_3314	72843	3	-	-	1	right	-2221,-2221,-2221,-2221,-2221,-2221,-2221,3314
contig_3316	24143	4	-	-	1	left	15651,3316
contig_3317	89821	4	-	-	1	both	3317
contig_3318	93070	8	-	-	1	none	9214,3318,-3782
contig_3320	77824	4	-	-	1	right	3320
contig_3322	2170	3	-	-	1	both	3322
contig_3324	547254	5	-	-	1	right	9039,9434,9039,9434,3324
contig_3325	171835	4	-	-	1	both	3325
contig_3326	52214	3	-	-	1	left	-12517,3326,-16974
contig_3327	55146	5	-	-	1	right	-10548,7217,-9062,-10548,3327
contig_3328	190807	4	-	-	1	left	3328
contig_3329	24481	3	-	-	1	left	3329,16847
contig_3330	4165	4	-	-	1	both	3330
contig_3331	366302	4	-	-	1	both	3331
contig_3332	68533	4	-	-	1	both	3332
contig_3333	114169	3	-	-	1	left	3333,3253
contig_3334	41210	5	-	-	1	both	3334
contig_3335	38826	4	-	-	1	right	3335
contig_3336	39931	6	-	-	1	left	3336
contig_3337	42233	3	-	-	1	right	3337
contig_3338	369813	3	-	-	1	both	3338
contig_3339	22919	5	-	-	1	left	3339,-4997
contig_3340	33937	3	-	-	1	right	3340
contig_3341	72631	4	-	-	1	right	-15745,3341
contig_3342	9944	3	-	-	1	both	3342
contig_3344	130257	5	-	-	1	both	3344,-10370
contig_3345	56364	0	-	-	1	right	-4487,-14492,3345,5609
contig_3346	74517	3	-	-	1	left	3346,11133,11133,11133,-12107,-12107,14757,3308,3308,15810
contig_3347	74180	3	-	-	1	right	17113,17113,17113,17113,16554,3347
contig_3349	137245	4	-	-	1	none	3349
contig_3350	94986	5	-	-	1	none	3350,-5751
contig_3352	33520	4	-	-	1	both	3352
contig_3354	9459	3	-	-	1	both	3354
contig_3355	149925	4	-	-	1	none	15239,3355
contig_3356	55930	4	-	-	1	none	3356
contig_3357	21589	3	-	-	1	left	3357,-15293
contig_3358	114806	3	-	-	1	both	3358
contig_3361	399442	5	-	-	1	both	3361
contig_3364	135938	4	-	-	1	none	12107,12107,12107,-11133,-11133,-11920,-11920,-10117,2697,3364,14306
contig_3365	16687	4	-	-	1	left	3365
contig_3367	117445	4	-	-	1	right	-16418,14749,3367
contig_3368	70265	3	-	-	1	none	17107,-13756,3368
contig_3369	62732	3	-	-	1	right	-1838,3369
contig_3370	49918	5	-	-	1	none	3370
contig_3371	26061	5	-	-	1	none	3371
contig_3372	121394	4	-	-	1	left	3372,-14013
contig_3374	35106	5	-	-	1	right	8370,3374
contig_3375	4546	5	-	-	1	both	3375
contig_3377	93906	6	-	-	1	none	3377
contig_3378	138191	3	-	-	1	both	3378
contig_3380	161838	4	-	-	1	none	3321,3380
contig_3381	89304	3	-	-	1	both	3381
contig_3382	89624	5	-	-	1	none	3382,-16791,-15289
contig_3383	172532	4	-	-	1	left	3383
contig_3384	145790	4	-	-	1	both	3384
contig_3386	130999	4	-	-	1	right	3386
contig_3387	43605	4	-	-	1	left	14430,3387,-13169
contig_3388	37414	5	-	-	1	none	1679,3388,11421
contig_3390	27992	4	-	-	1	right	-10589,3390
contig_3392	115800	6	-	-	1	left	3392,-15313,-3680
contig_3396	22764	3	-	-	1	left	3396
contig_3397	179272	5	-	-	1	left	3397
contig_3398	26967	4	-	-	1	right	-4831,3398
contig_3399	59130	4	-	-	1	none	3399
contig_3400	51763	3	-	-	1	left	3400
contig_3401	111729	4	-	-	1	left	5477,3401
contig_3403	62232	4	-	-	1	left	3403
contig_3405	51215	5	-	-	1	left	3405,12344
contig_3406	60692	3	-	-	1	left	3406
contig_3407	40149	3	-	-	1	right	8410,-8471,3407
contig_3411	66429	4	-	-	1	right	3411
contig_3413	16411	6	-	-	1	right	-401,3413
contig_3415	262116	4	-	-	1	both	3415
contig_3416	74326	3	-	-	1	left	3416,-15850
contig_3417	8259	3	-	-	1	both	3417
contig_3418	4632	3	-	-	1	both	3418
contig_3420	41114	3	-	-	1	none	-11133,-11133,-11920,-11920,-11920,-11920,3420
contig_3421	108669	4	-	-	1	left	3421,11882
contig_3423	53437	4	-	-	1	right	3423
contig_3424	129145	3	-	-	1	none	-8799,3424
contig_3426	42758	7	-	-	1	both	3426
contig_3427	175809	4	-	-	1	left	3427
contig_3429	99089	4	-	-	1	right	3429,-14214,-1147
contig_3430	22906	4	-	-	1	left	3430
contig_3431	38077	3	-	-	1	both	3431
contig_3432	89796	4	-	-	1	both	3432
contig_3434	57086	3	-	-	1	right	3434
contig_3435	298368	4	-	-	1	left	3435,2492,-320
contig_3437	101990	4	-	-	1	right	3437
contig_3438	140465	4	-	-	1	both	3438
contig_3440	217931	4	-	-	1	left	3440,-3949,-3949,15150,7802
contig_3441	80970	4	-	-	1	none	-14362,3441,-13158
contig_3442	20600	5	-	-	1	left	3442
contig_3443	64373	1	-	-	1	both	3443
contig_3445	177523	6	-	-	1	left	3445
contig_3446	180989	5	-	-	1	left	3446
contig_3447	35543	3	-	-	1	both	3447
contig_3448	26992	4	-	-	1	none	3448,10003
contig_3450	17719	3	-	-	1	right	-11381,3450
contig_3451	80392	5	-	-	1	right	9231,-10096,3451,2653
contig_3452	195274	5	-	-	1	both	3452
contig_3453	64972	6	-	-	1	none	8416,-16732,-15152,4345,4345,4345,4345,4345,4345,4345,4345,4345,-5008,13141,-13256,3681,3453,16803
contig_3456	29655	4	-	-	1	none	5559,-16466,3456
contig_3458	70859	4	-	-	1	none	-8442,16554,16554,16554,16554,16554,3458,-13447
contig_3459	20219	3	-	-	1	left	3459
contig_3460	136865	5	-	-	1	both	3460
contig_3461	117452	3	-	-	1	both	3461,-13186
contig_3462	51994	4	-	-	1	none	17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,3462
contig_3463	47129	4	-	-	1	both	3463
contig_3465	103369	4	-	-	1	both	3465
contig_3467	9899	4	-	-	1	both	3467
contig_3468	220551	4	-	-	1	none	12784,3468,-1991
contig_3469	171820	4	-	-	1	right	3469
contig_3470	36683	5	-	-	1	right	3470
contig_3471	64446	5	-	-	1	both	3471
contig_3472	71601	4	-	-	1	both	3472
contig_3473	26062	4	-	-	1	left	3473,9897
contig_3474	23824	7	-	-	1	right	9671,8358,3474
contig_3475	88676	4	-	-	1	right	15932,16340,14706,-11920,-11920,-8710,15355,12107,-11133,-11133,-11920,3475
contig_3476	115786	3	-	-	1	right	-8619,3476
contig_3477	12357	5	-	-	1	both	3477
contig_3478	30915	3	-	-	1	right	11141,3478
contig_3479	130476	5	-	-	1	both	3479
contig_3480	36626	4	-	-	1	left	3480
contig_3481	41038	4	-	-	1	none	-2039,3481
contig_3482	169008	3	-	-	1	right	6070,-12848,3482
contig_3483	122189	3	-	-	1	right	8176,3483
contig_3484	61415	3	-	-	1	right	3484
contig_3485	45009	4	-	-	1	left	3485,-15348
contig_3486	119387	3	-	-	1	both	3486
contig_3487	50348	6	-	-	1	none	9110,3487
contig_3488	26969	7	-	-	1	both	3488
contig_3489	5385	3	-	-	1	both	3489
contig_3490	65851	4	-	-	1	right	3490
contig_3492	82354	3	-	-	1	left	3492
contig_3493	30972	3	-	-	1	left	3493,-5970
contig_3495	20359	3	-	-	1	right	4724,-15745,11248,11248,11248,11248,11248,11248,11248,3495
contig_3496	43428	5	+	-	1	none	3496
contig_3497	130609	4	-	-	1	left	3497,-5702,-5887
contig_3498	8019	3	-	-	1	both	3498
contig_3499	91620	5	-	-	1	left	3499,2593,-16406,-15016
contig_3500	88796	3	-	-	1	both	3500
contig_3503	24479	3	-	-	1	left	3503
contig_3505	29129	4	-	-	1	right	-17131,3505
contig_3506	49802	3	-	-	1	left	3506
contig_3507	83005	5	-	-	1	left	3507,-16859
contig_3508	117134	4	-	-	1	both	3508
contig_3509	99521	4	-	-	1	both	3509
contig_3510	130810	5	-	-	1	left	3510
contig_3514	260380	7	-	-	1	left	3514,2565,-12158,16773
contig_3515	93088	6	-	-	1	right	16720,3515
contig_3516	91845	4	-	-	1	left	3516
contig_3517	131572	5	-	-	1	both	3517
contig_3518	61976	3	-	-	1	left	3518,13840
contig_3519	9861	3	-	-	1	both	3519
contig_3520	108823	3	-	-	1	left	3520,10769
contig_3521	23810	4	-	-	1	left	8340,3521
contig_3522	39799	6	-	-	1	both	3522
contig_3523	126844	4	-	-	1	both	3523
contig_3524	20327	4	-	-	1	left	3524
contig_3528	25009	3	-	-	1	none	5590,-12074,13546,3528
contig_3529	2850	4	-	-	1	none	-14679,3529
contig_3530	68668	4	-	-	1	right	3530
contig_3531	5152	3	-	-	1	none	3531
contig_3532	12485	4	-	-	1	right	3532,15199
contig_3533	88309	5	-	-	1	both	3533,-5784
contig_3535	35859	3	-	-	1	none	3535
contig_3536	75410	4	-	-	1	right	11724,3536
contig_3538	29256	4	-	-	1	none	3538
contig_3539	30904	3	-	-	1	none	559,3539,-16554,-16554,-16554,-16554,-16554,13322,-16554,-16554,-16554,-16554,-16554,-16554
contig_3540	125069	3	-	-	1	left	3540,6388
contig_3541	280117	4	-	-	1	left	3541
contig_3544	55597	3	-	-	1	both	3544
contig_3545	72840	4	-	-	1	both	3545
contig_3546	130452	3	-	-	1	left	3546
contig_3548	34613	4	-	-	1	right	3548
contig_3550	125237	3	-	-	1	left	3550,16361,-15016
contig_3551	77666	5	-	-	1	none	-13809,3551
contig_3554	99065	4	-	-	1	left	3554
contig_3555	20115	3	-	-	1	both	3555
contig_3558	34497	5	-	-	1	none	3558
contig_3559	175976	4	-	-	1	none	3559
contig_3560	167936	3	-	-	1	none	3560
contig_3561	40729	4	-	-	1	left	3561,-16529,7964,-16529,-16481,9558
contig_3563	107082	5	-	-	1	right	-7660,3563
contig_3565	126614	3	-	-	1	left	3565
contig_3566	64281	3	-	-	1	both	3566,-10273
contig_3569	105459	4	-	-	1	both	3569
contig_3571	56098	3	-	-	1	right	12681,3571
contig_3572	79631	4	-	-	1	both	3572
contig_3575	6470	3	-	-	1	both	3575
contig_3577	113704	4	-	-	1	both	3577
contig_3579	123246	4	-	-	1	right	3579
contig_3580	78432	5	-	-	1	left	3580
contig_3582	37545	3	-	-	1	none	3582
contig_3584	107147	5	-	-	1	both	-2653,3584,-6395
contig_3586	257705	3	-	-	1	right	3586
contig_3588	108960	6	-	-	1	both	3588
contig_3590	5411	8	-	-	1	both	3590
contig_3592	107454	5	-	-	1	both	3592,16297,-12386,-12386,-12386,-5417,15735,15735,9246,5343,-12749,9288
contig_3593	328598	6	-	-	1	both	3593
contig_3594	68500	2	-	-	1	both	3594
contig_3595	59566	4	-	-	1	left	3595
contig_3597	32361	3	-	-	1	right	17039,16554,16554,16554,16554,16554,16554,3597
contig_3598	69876	6	-	-	1	both	3598
contig_3599	371546	4	-	-	1	both	3599
contig_3600	9471	4	-	-	1	both	3600
contig_3601	47841	4	-	-	1	both	3601
contig_3602	107458	4	-	-	1	none	11587,12795,11587,3602,16635,-157,12568,17110,17110,16502,-12616,12568,17110,17110,10336
contig_3603	131833	3	-	-	1	right	7036,3603
contig_3604	8308	3	-	-	1	both	3604
contig_3606	89954	5	-	-	1	left	14713,3606,-10756,10901,-16570,16181,15120,-16736
contig_3607	60761	4	-	-	1	none	3607
contig_3608	88275	5	-	-	1	none	13454,3608,-2024
contig_3609	87189	5	-	-	1	none	-7158,3609,-11232
contig_3610	52625	5	-	-	1	both	3610
contig_3612	72627	3	-	-	1	right	3612
contig_3613	135928	3	-	-	1	right	3613,9211
contig_3614	155182	4	-	-	1	none	3614,9219,-11035,12667
contig_3616	75687	4	-	-	1	right	12631,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,9238,3616
contig_3617	62856	4	-	-	1	both	3617
contig_3618	127996	4	-	-	1	left	3618,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-14214,2611,7634
contig_3620	171470	5	-	-	1	both	3620
contig_3621	66918	5	-	-	1	left	3621
contig_3623	226854	5	-	-	1	none	3623
contig_3625	63665	4	-	-	1	right	-1525,3625
contig_3628	151919	5	-	-	1	left	4492,3628
contig_3629	8947	4	-	-	1	both	3629
contig_3630	8250	3	-	-	1	both	3630
contig_3631	99502	4	-	-	1	right	-12254,3631
contig_3632	72162	4	-	-	1	right	-10336,3632
contig_3633	45716	5	-	-	1	both	14959,3633
contig_3635	103488	6	-	-	1	both	3635
contig_3638	5340	4	-	-	1	both	3638
contig_3639	87932	4	-	-	1	right	-10436,3639
contig_3640	93891	4	-	-	1	none	-9289,15737,15849,-5534,4457,16084,-15702,7745,-6538,-5299,3640
contig_3641	33610	5	-	-	1	none	3641,15922,14878
contig_3642	75583	4	-	-	1	left	3642
contig_3643	90210	3	-	-	1	left	3643,13115
contig_3645	34541	4	-	-	1	both	3645
contig_3646	37890	4	-	-	1	none	-6741,3646,11528,-12811,-11482,-14721,-4345,-4345
contig_3647	71052	7	-	-	1	left	3647,16784,2827
contig_3648	82738	3	-	-	1	both	3648
contig_3649	47515	4	-	-	1	both	3649
contig_3651	20923	3	-	-	1	both	3651
contig_3652	84199	3	-	-	1	both	15637,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,14035,3652
contig_3653	143100	5	-	-	1	none	3653
contig_3654	32323	3	-	-	1	left	3654,12121,-7806
contig_3656	78618	6	-	-	1	right	3656,10715
contig_3658	65243	5	-	-	1	both	3658
contig_3659	43723	4	-	-	1	left	3659
contig_3660	90507	4	-	-	1	none	-11645,3660
contig_3662	115992	4	-	-	1	right	-12292,3662
contig_3663	118297	4	-	-	1	left	3663,11877
contig_3664	25877	4	-	-	1	left	3664
contig_3666	38137	3	-	-	1	right	3666
contig_3669	136773	5	-	-	1	left	3669,-145
contig_3670	48040	3	-	-	1	left	3670
contig_3671	30258	6	+	-	1	none	3671
contig_3672	105363	5	-	-	1	none	3672
contig_3673	190854	4	-	-	1	right	3673
contig_3675	29228	4	-	-	1	left	3675,6555,-1064,6543,134,-168
contig_3677	96541	5	-	-	1	left	3677,17217
contig_3678	60324	4	-	-	1	none	3678,-7659
contig_3684	124796	4	-	-	1	left	3684
contig_3685	29232	5	-	-	1	right	-4151,3685
contig_3686	30410	3	-	-	1	both	3686
contig_3687	28348	5	-	-	1	none	3687
contig_3688	70273	3	-	-	1	right	3688
contig_3689	6598	4	-	-	1	both	3689
contig_3691	32538	4	-	-	1	left	3691
contig_3692	9972	5	-	-	1	both	3692
contig_3693	39556	4	-	-	1	right	3693
contig_3695	81512	6	-	-	1	none	3695
contig_3696	125964	4	-	-	1	both	3696
contig_3697	17515	3	-	-	1	left	3697,-9576,-16529
contig_3698	36415	4	-	-	1	right	-12156,3698
contig_3699	6864	6	+	-	1	none	3699
contig_3701	11749	3	-	-	1	none	3701,-2976
contig_3702	108793	4	-	-	1	left	3702
contig_3704	75509	3	-	-	1	left	3704,12872
contig_3705	39025	4	-	-	1	left	3705,-15839,-968,4220,-12218,11194,-10471
contig_3706	66152	4	-	-	1	left	3706
contig_3707	93854	4	-	-	1	none	3707,5870,-5970
contig_3709	63148	3	-	-	1	none	3709
contig_3710	23530	3	-	-	1	both	3710
contig_3711	111108	5	-	-	1	both	3711
contig_3713	245542	4	-	-	1	left	3713,13510,-1164,9916,13510,-1164,9916,13510
contig_3715	31201	4	-	-	1	left	-11356,3715,-11196,11329,-11196
contig_3717	59504	4	-	-	1	none	10740,3717
contig_3722	115977	5	-	-	1	right	8763,3722
contig_3723	99331	5	-	-	1	right	2467,16554,16554,16554,16554,16554,16554,16554,3723
contig_3724	80401	5	-	-	1	none	17111,3724
contig_3725	392098	4	-	-	1	both	3725
contig_3726	103025	4	-	-	1	none	13172,3726
contig_3727	96656	4	-	-	1	none	3727,-17113,-17113,-17113,-17113,-17113,-17113,-17113,-17113
contig_3729	7743	5	-	-	1	both	3729
contig_3730	57327	4	-	-	1	left	-14488,3730,14306
contig_3731	84067	3	-	-	1	both	3731
contig_3733	53797	4	-	-	1	left	3733,-13889
contig_3735	93573	3	-	-	1	both	3735
contig_3737	28585	3	-	-	1	both	3737
contig_3738	98714	6	-	-	1	both	3738
contig_3739	110618	6	-	-	1	none	3268,5246,-3567,-3567,16169,8231,-5158,-9252,-8022,3739,-8532
contig_3741	52811	5	-	-	1	both	3741
contig_3742	56518	4	-	-	1	right	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,3742
contig_3744	58632	3	-	-	1	right	3744
contig_3745	104991	3	-	-	1	right	3745,-13798
contig_3746	25726	5	-	-	1	left	3746
contig_3747	61412	4	-	-	1	both	3747,-5721
contig_3748	176895	4	-	-	1	both	3748
contig_3749	51413	3	-	-	1	right	3749
contig_3750	46021	4	-	-	1	left	3750
contig_3752	203375	3	-	-	1	right	4178,-10960,12318,3752
contig_3753	24149	4	-	-	1	right	3753
contig_3754	32571	5	-	-	1	left	3754,-9600,15323,-8612
contig_3755	107088	4	-	-	1	none	13550,3755,-12904,-4345,-4345
contig_3756	23556	4	-	-	1	none	12624,11531,-9310,3756,-4345,-4345,-4345,-4345,-4345,-4345,-4345,-4345,-4345,-7888
contig_3757	72792	4	-	-	1	left	3757
contig_3758	165314	4	-	-	1	none	3758,4865,13280
contig_3760	62540	4	-	-	1	right	3760
contig_3762	149979	4	-	-	1	both	3762
contig_3763	89287	5	-	-	1	both	3763
contig_3764	68574	4	-	-	1	both	3764
contig_3767	29575	4	-	-	1	left	3767,3026
contig_3768	105851	4	-	-	1	left	3768
contig_3769	163604	4	-	-	1	left	3769,-14614,9440,5870
contig_3771	158681	3	-	-	1	none	-1838,3771
contig_3772	134486	3	-	-	1	right	3772
contig_3774	91078	3	-	-	1	right	3774,-12386,-5417,15735,15735,9246,5343,-12749,9288
contig_3775	60221	3	-	-	1	both	3775
contig_3776	60072	4	-	-	1	right	17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,3776
contig_3778	88132	4	-	-	1	none	17060,3778,1661,-14533,4960,-15965
contig_3779	42889	4	-	-	1	right	-11742,3779
contig_3780	5771	3	-	-	1	both	3780
contig_3783	54631	3	-	-	1	none	3783,-16570
contig_3786	89939	4	-	-	1	left	3786,8553
contig_3787	146580	4	-	-	1	both	3787
contig_3788	17204	4	-	-	1	none	-7898,3788
contig_3789	48328	3	-	-	1	right	-1417,3789
contig_3790	92365	4	-	-	1	right	-1210,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,3790
contig_3791	305247	5	-	-	1	both	3791,17058
contig_3793	100346	4	-	-	1	none	15353,16554,16554,16554,16554,16554,16554,16554,16554,3793,-16199
