#seq_name	length	cov.	circ.	repeat	mult.	graph_path
contig_3751	92499	4	-	-	1	*,3751,9848,11060
contig_3752	33891	4	-	-	1	-13181,3752,-9587
contig_3753	8240	3	-	-	1	*,3753,*
contig_3754	154624	4	-	-	1	-8566,3754,*
contig_3755	82796	5	-	-	1	*,3755,*
contig_3756	36927	5	-	-	1	3756,*
contig_3757	93858	4	-	-	1	*,3757,*
contig_3758	161451	6	-	-	1	*,3758
contig_3759	64321	4	-	-	1	*,3759
contig_3760	10986	11	-	+	2	3760
contig_3761	36780	5	-	-	1	*,3761,*
contig_3763	132789	3	-	-	1	*,3763,*
contig_3764	128877	2	-	-	1	3764,*
contig_3765	53721	6	-	-	1	*,3765
contig_3766	61714	6	-	-	1	*,3766,*
contig_3767	91201	4	-	-	1	*,3767,*
contig_3768	112774	4	-	-	1	*,3768,*
contig_3769	66544	2	-	-	1	*,3769,*
contig_3770	143400	4	-	-	1	-4602,-14320,3770,*
contig_3771	111452	4	-	-	1	*,3771,*
contig_3772	904	8	-	+	1	3772
contig_3773	152695	4	-	-	1	*,3773
contig_3774	66726	3	-	-	1	3774,*
contig_3775	29186	4	-	-	1	2038,-13428,8357,9221,7674,3775,*
scaffold_3776	82016	7	-	-	1	-4269,3776,-10883,8861,-10883,8861,-10883,??,-6275
contig_3778	31677	6	-	-	1	*,3778,*
contig_3779	66165	4	-	-	1	*,3779,*
contig_3780	63228	4	-	-	1	-2787,3780,*
contig_3781	53093	4	-	-	1	3781,-8611
contig_3782	35347	3	-	-	1	*,3782,*
contig_3784	30506	5	-	-	1	*,3784
contig_3785	12596	3	-	-	1	4806,3785,-6644
contig_3786	20868	2	-	-	1	*,3786,*
contig_3787	34542	3	-	-	1	3787,*
contig_3788	23013	4	-	-	1	3788,*
contig_3789	90907	3	-	-	1	3789,*
contig_3790	288487	4	-	-	1	*,3790,*
contig_3791	5579	3	-	-	1	*,3791,*
contig_3792	88481	4	-	-	1	10562,-10049,-10049,-10049,-10049,-10049,-10049,-10049,3792,*
contig_3793	195223	5	-	-	1	3793,*
contig_3794	131069	4	-	-	1	*,3794,*
contig_3795	4552	4	-	-	1	*,3795,*
contig_3797	125180	4	-	-	1	3797,*
contig_3798	38551	4	-	-	1	*,3798
contig_3799	733222	5	-	-	1	*,869,3799,*
contig_3800	92163	3	-	-	1	*,3800,*
contig_3801	64261	4	-	-	1	*,3801,*
contig_3802	74353	7	-	-	1	-7296,3802,*
contig_3803	7765	4	-	-	1	*,3803,*
contig_3804	139744	4	-	-	1	*,3804,*
contig_3805	144892	5	-	-	1	*,3805,*
contig_3806	34681	4	-	-	1	6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,6656,3806
contig_3807	81962	4	-	-	1	*,3807,*
contig_3808	47603	4	-	-	1	3808,*
contig_3809	131713	4	-	-	1	3809,-15056
contig_3810	73095	3	-	-	1	-9385,-13655,3810,*
contig_3811	70426	4	-	-	1	*,3811
contig_3812	15937	9	-	+	2	3812,*
contig_3813	960	45	-	+	8	3813
contig_3814	2599	5	-	-	1	*,3814,*
contig_3815	982	12	-	+	2	3815
contig_3816	81897	3	-	-	1	*,3816,-670,9036,10977,-14365,10977,-14365,10977,-14365,10977
contig_3817	126136	5	-	-	1	*,3817,*
contig_3818	55009	4	-	-	1	*,3818,*
contig_3821	346947	4	-	-	1	*,3821,*
contig_3822	216974	3	-	-	1	3745,3822,*
contig_3823	17150	3	-	-	1	-8651,3823,5702,15132,-12284
contig_3824	128867	6	-	-	1	*,3824,-14440,5996,-12399,6668,2283
contig_3825	57531	4	-	-	1	*,3825
contig_3826	11366	2	-	-	1	3826
contig_3828	182194	4	-	-	1	*,3828,-13238
contig_3829	81064	5	-	-	1	*,3829,*
contig_3830	96150	5	-	-	1	*,3830,*
contig_3831	62705	3	-	-	1	3831
contig_3832	33328	5	-	-	1	*,3832
contig_3833	100708	3	-	-	1	5232,-12580,-9834,3833,*
contig_3835	165531	5	-	-	1	11837,3835,*
contig_3836	1532	5	-	+	1	3836
contig_3837	89999	5	-	-	1	12172,3837,4259
contig_3838	35368	4	-	-	1	13327,3838
contig_3839	80547	3	-	-	1	*,3839,14050
contig_3840	61988	4	-	-	1	*,3840
contig_3842	69222	4	-	-	1	*,3842,*
contig_3843	140159	3	-	-	1	*,3843,*
contig_3844	98594	4	-	-	1	*,3844,*
contig_3846	14677	3	-	-	1	-9385,-13655,3846,*
contig_3847	36109	3	-	-	1	10006,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,3847,*
contig_3848	63877	3	-	-	1	*,3848
contig_3849	63791	1	-	-	1	*,3849,*
contig_3850	98158	4	-	-	1	3850,*
contig_3851	38509	6	-	+	1	3851,*
contig_3852	70820	5	-	-	1	3852,-8452,-9483
contig_3853	88373	4	-	-	1	*,3853
contig_3854	78426	5	-	-	1	3854,*
contig_3855	83495	4	-	-	1	*,3855,*
contig_3856	47922	3	-	-	1	7723,5833,-14412,3856,*
contig_3858	27678	4	-	+	1	*,3858
contig_3859	12763	4	-	-	1	3859,4853
contig_3861	88774	5	-	-	1	*,3861,-13812,-10302,11407
contig_3862	84784	3	-	-	1	*,3862,*
contig_3863	12717	3	-	-	1	3863,*
contig_3864	74751	3	-	-	1	*,3864,*
contig_3865	4515	5	-	+	1	3865
contig_3866	23155	4	-	-	1	2490,3866,*
contig_3867	45308	4	-	-	1	*,3867,*
contig_3868	213389	3	-	-	1	3868,*
contig_3869	42915	5	-	+	1	*,3869
contig_3870	85531	4	-	-	1	*,3870,*
contig_3871	149246	5	-	-	1	6155,3871
contig_3872	118944	5	-	-	1	*,3872,*
contig_3873	147449	4	-	-	1	3873
contig_3874	16716	4	-	-	1	3874
contig_3875	22315	3	-	-	1	*,3875
contig_3876	138599	8	-	-	1	*,3876,*
contig_3877	12943	4	-	-	1	3877
contig_3878	32744	4	-	-	1	3878,*
contig_3879	102829	5	-	-	1	-11545,3879,*
contig_3880	67333	5	-	-	1	*,3880,*
contig_3881	86177	5	-	-	1	3881,*
contig_3883	90521	4	-	-	1	*,3883,10427,-6879,13629,-6505
contig_3885	8926	3	-	-	1	*,3885,*
contig_3886	39104	5	-	-	1	3886,*
contig_3887	88913	4	-	-	1	3887
contig_3888	104129	4	-	-	1	3888,*
contig_3889	34471	3	-	-	1	*,3889,*
contig_3890	5189	18	-	+	3	*,3890,*
contig_3892	104393	5	-	-	1	*,3892,*
contig_3893	59778	5	-	-	1	-11316,-7909,-6643,3893,14580
contig_3894	58705	6	-	-	1	14181,13008,13008,3894
contig_3895	28257	3	-	+	1	3895
contig_3896	20574	4	-	-	1	-14930,-14930,-14930,-14930,-14930,-14930,-7118,-7331,-7331,-14930,3896,-6020
contig_3897	103240	4	-	-	1	-1336,3897,*
contig_3898	54423	5	-	-	1	3898,*
contig_3899	40121	3	-	-	1	12504,3899,*
contig_3900	62167	5	-	-	1	7014,-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,3900,*
contig_3901	13578	3	-	-	1	3901
contig_3902	48561	3	-	-	1	3902,*
contig_3904	21849	4	-	-	1	*,3904,4719
contig_3905	168332	4	-	-	1	9205,3905,*
contig_3907	24869	4	-	-	1	*,3907
contig_3908	117167	3	-	-	1	-11343,-11343,-11343,11566,-6495,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,-11343,3908
contig_3909	109854	4	-	-	1	*,3909,*
contig_3910	112297	3	-	-	1	331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,3910
contig_3911	78809	4	-	-	1	-10824,3911,8922,-2438,-13603
contig_3912	47568	3	-	-	1	3912,*
contig_3913	70538	6	-	-	1	-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,3913,8922,-2438
contig_3915	43606	4	-	-	1	3915,*
contig_3916	26005	2	-	+	1	3916
contig_3917	76168	5	-	-	1	3917,*
contig_3918	47167	5	-	-	1	-10131,3918,*
contig_3919	51298	6	-	-	1	3919,*
contig_3920	46407	3	-	-	1	*,3920,*
contig_3921	184762	3	-	-	1	*,3921,*
contig_3922	18874	4	-	-	1	3922
contig_3923	19992	3	-	-	1	*,3923,14320,4602
contig_3924	14178	5	-	-	1	*,3924
contig_3925	9456	8	-	-	1	*,3925,*
contig_3927	90729	3	-	-	1	*,3927,8793
contig_3928	36378	4	-	-	1	3928,-8950,*
contig_3929	47335	5	-	-	1	*,3929
contig_3930	73859	7	-	-	1	*,3930,*
contig_3933	2559	3	-	-	1	*,3933,*
contig_3934	48305	3	-	-	1	*,3934
contig_3936	126761	4	-	-	1	*,3936,*
contig_3937	23373	4	-	-	1	3937,5895
contig_3939	22400	6	-	-	1	3939,-13687,-14111,-7115,-13687,-14111,-7115,-13687,-5294
contig_3940	66041	4	-	-	1	3940
contig_3941	68745	4	-	-	1	*,3941,*
contig_3942	58120	5	-	-	1	*,3942,7191,-3985,8972
contig_3944	10349	5	-	-	1	-11523,3944,-3354
contig_3945	40825	4	-	-	1	-4653,-7408,3945
contig_3946	43031	3	-	-	1	*,3946
contig_3947	93400	4	-	-	1	-8438,3947,-12695
contig_3948	86965	4	-	-	1	*,3948,7631,-9277,*
contig_3949	133210	7	-	-	1	3949
contig_3950	82889	4	-	-	1	*,3950,11738,*
contig_3951	37094	5	-	-	1	*,3951,*
contig_3952	76942	3	-	-	1	14612,-13182,3952,6897,8882,8882
contig_3953	86572	4	-	-	1	3953,*
contig_3954	41348	4	-	-	1	*,3954,-3106
contig_3955	19181	3	-	-	1	*,3955,*
contig_3956	65920	3	-	-	1	10170,3956,-10170
contig_3957	71515	4	-	-	1	*,3957,-10804
contig_3958	56742	5	-	-	1	*,3958,*
contig_3959	181635	3	-	-	1	*,3959,3777,*
contig_3960	88938	3	-	-	1	*,3960,*
contig_3961	46367	3	-	-	1	*,3961,*
contig_3962	51415	5	-	-	1	-11835,-13382,3962
contig_3963	61868	3	-	-	1	*,3963,*
contig_3964	66767	5	-	-	1	*,3964,*
contig_3965	59855	4	-	-	1	*,3965,*
contig_3966	103507	5	-	-	1	*,3966,*
contig_3967	39286	4	-	-	1	3967,*
contig_3968	40355	3	-	-	1	*,3968,*
contig_3969	62330	3	-	-	1	*,3969,*
contig_3970	46688	8	-	-	1	*,3970,*
contig_3971	768	4	-	-	1	*,3971,*
contig_3972	142607	3	-	-	1	*,3972,6577,6577
contig_3973	72890	5	-	-	1	*,3973,*
contig_3974	16481	6	-	-	1	3974,*
contig_3975	3905	3	-	-	1	-1064,3975
contig_3976	80122	5	-	-	1	*,3976,*
contig_3977	97096	3	-	-	1	3977,*
contig_3979	36178	4	-	-	1	11864,-6422,3979
contig_3980	75616	3	-	-	1	*,3980,*
contig_3981	167422	6	-	-	1	*,3981,2540,2540,*
contig_3982	59358	3	-	-	1	2573,3982,-8325,12217,-14263,-5639
contig_3983	3775	5	-	-	1	*,3983,*
contig_3984	166830	4	-	-	1	8778,3984,-8156
contig_3987	91878	3	-	-	1	3987,*
contig_3988	92115	3	-	-	1	*,3988,*
contig_3989	121290	5	-	-	1	*,3989,11706,*
contig_3990	16221	4	-	-	1	3990,*
contig_3991	38859	3	-	-	1	3991,*
contig_3992	56890	6	-	-	1	-9329,3992,*
contig_3993	58653	3	-	-	1	*,3993,-14063,6448,11537
contig_3994	103470	3	-	-	1	*,3994,*
contig_3995	1165	3	-	+	1	3995
contig_3996	110154	5	-	-	1	-6577,3996
contig_3997	163680	4	-	-	1	3997,-14907
contig_3998	120416	4	-	-	1	-9158,3998,*
contig_3999	62698	5	-	-	1	13973,3999,*
contig_4000	71480	4	-	-	1	4000,*
contig_4001	25401	4	-	+	1	4001
contig_4002	52150	3	-	-	1	*,4002,7541
contig_4003	9579	4	-	-	1	*,4003,*
contig_4004	2016	3	-	+	1	4004
contig_4005	64198	3	-	-	1	4005,*
contig_4006	92572	4	-	-	1	*,4006,-6171,-5682,11655
contig_4007	95276	4	-	-	1	331,331,331,331,331,13773,-13683,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,13773,4007,*
contig_4008	114461	5	-	-	1	-11537,-11537,-6448,14063,4008
contig_4009	58030	4	-	-	1	*,11533,4009
contig_4010	139394	5	-	-	1	*,4010,*
contig_4011	51590	5	-	-	1	*,4011,*
contig_4012	131556	4	-	-	1	-6509,9221,7674,7674,-13071,4012,*
contig_4013	64935	3	-	-	1	-14930,4013,*
contig_4015	55196	6	-	-	1	*,4015,-331,-331,-331,-331,-331,-331,-331
contig_4016	9539	6	-	+	1	4016
contig_4017	163770	5	-	-	1	*,4017,*
contig_4018	166870	4	-	-	1	*,4018,-9171,*
contig_4020	26332	8	-	-	1	6245,12105,-11345,4020
contig_4021	93671	3	-	-	1	*,4021
contig_4022	142836	3	-	-	1	*,4022,*
contig_4023	10626	1	-	+	1	*,4023
contig_4024	38888	3	-	-	1	*,4024,*
contig_4026	20391	3	-	-	1	*,4026
contig_4027	116497	4	-	-	1	*,4027,*
contig_4029	77652	4	-	-	1	*,4029,*
contig_4030	35933	3	-	-	1	*,4030
contig_4031	31489	4	-	-	1	*,4031
contig_4032	66485	3	-	-	1	*,4032
contig_4033	22201	6	-	-	1	*,4033
contig_4034	95104	3	-	-	1	*,8204,4034,*
contig_4035	833	31	-	+	5	4035
contig_4036	114102	3	-	-	1	*,4036,*
contig_4037	70892	4	-	-	1	*,4037,*
contig_4038	79307	3	-	-	1	-8147,4038
contig_4041	77231	6	-	-	1	4041,-7822
contig_4042	54428	3	-	-	1	4042,*
contig_4043	496543	6	-	-	1	*,4043,*
contig_4044	10073	5	-	+	1	*,4044
contig_4045	70178	5	-	-	1	4045,10343
contig_4046	134995	4	-	-	1	*,4046,*
contig_4047	57656	6	-	-	1	*,4047,-12830,-8068,-2043,-9214
contig_4048	70221	5	-	-	1	*,4048,*
contig_4049	86183	4	-	-	1	*,4049,*
contig_4050	50350	5	-	-	1	10025,4050,2692
contig_4051	86409	3	-	-	1	10450,11881,4051,*
contig_4052	119257	4	-	-	1	4052,*
contig_4053	69915	6	-	-	1	6665,4053,*
contig_4054	96577	4	-	-	1	*,4054,*
contig_4055	152910	6	-	-	1	4055
contig_4056	51332	4	-	-	1	*,4056,-10368
contig_4057	76541	6	-	-	1	*,4057,1846
contig_4058	21912	6	-	-	1	*,4058
contig_4059	62260	5	-	-	1	*,4059,-8876
contig_4061	46568	5	-	-	1	*,4061
contig_4062	103296	4	-	-	1	*,2726,4062,*
contig_4063	41648	3	-	-	1	*,4063,*
contig_4064	76019	5	-	-	1	-6189,4064,*
contig_4065	6198	11	-	+	2	4065
contig_4066	139393	3	-	-	1	4066,*
contig_4067	90669	4	-	-	1	*,4067,*
contig_4068	42446	5	-	-	1	*,4068,*
contig_4069	168466	4	-	-	1	-8882,10763,9402,4069,*
contig_4070	50368	4	-	-	1	*,4070,*
contig_4071	3827	2	-	+	1	*,4071,*
contig_4072	51710	6	-	-	1	-12313,-4854,-10270,4072,*
contig_4073	27658	6	-	-	1	1910,4073,6778
contig_4074	34550	5	-	-	1	*,4074,7331,7331,14930,14930,14930,14930,14930,14930
contig_4075	93806	3	-	-	1	9221,7674,-13071,2038,-13428,8357,9221,7674,4075
contig_4077	145056	5	-	-	1	4077
contig_4078	251238	5	-	-	1	*,4078,*
contig_4079	112255	5	-	-	1	*,4079,*
contig_4081	212825	4	-	-	1	*,4081,-13919,1950
contig_4082	2974	4	-	-	1	*,4082,*
contig_4083	71625	5	-	-	1	*,4083,*
contig_4084	38661	4	-	-	1	*,4084
contig_4085	22624	3	-	-	1	*,4085,*
contig_4087	52257	3	-	-	1	*,4087
contig_4088	36959	3	-	-	1	4088,*
contig_4089	8277	9	-	+	2	4089
contig_4090	42593	7	-	-	1	*,2804,4090
contig_4091	14450	5	-	-	1	*,4091
contig_4092	35897	5	-	-	1	-6466,-6466,4092,*
contig_4093	93470	4	-	-	1	*,4093,*
contig_4094	39231	4	-	-	1	*,4094
contig_4095	7688	3	-	+	1	4095
contig_4096	63202	3	-	-	1	*,4096,*
contig_4097	44315	5	-	-	1	*,4097,-11068,*
contig_4098	38135	5	-	-	1	-14513,-13085,4098,14320
contig_4099	70002	4	-	-	1	*,4099,*
contig_4100	189937	5	-	-	1	4100,13091,-6641,604,13849,6350,6350,14776,-13653,-13653,-13653,-13653,-13653,7234,7234,7234,1663,-11420
contig_4101	122463	3	-	-	1	*,4101,*
contig_4102	44120	3	-	-	1	*,4102,*
contig_4103	29090	3	-	-	1	*,4103,*
contig_4104	64009	4	-	-	1	4104,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,6065
contig_4105	82792	3	-	-	1	*,4105,*
contig_4106	22091	4	-	-	1	*,4106,-4176,-4176,9700,9700,3130
contig_4107	58233	3	-	-	1	*,4107,*
contig_4108	162711	4	-	-	1	*,4108,*
contig_4109	38412	6	-	-	1	4109,*
contig_4110	73385	6	-	-	1	*,4110
contig_4111	339390	4	-	-	1	*,4111
contig_4112	83912	6	-	-	1	4112,*
contig_4114	121213	4	-	-	1	10070,4114,-15029,-11730
contig_4115	134042	5	-	-	1	*,4115,*
contig_4116	20447	2	-	+	1	*,4116
contig_4117	92344	3	-	-	1	*,4117,*
contig_4118	31344	4	-	+	1	4118
contig_4119	6633	3	-	-	1	*,4119,*
contig_4120	88881	3	-	-	1	*,4120,*
contig_4121	81798	6	-	-	1	*,4121,*
contig_4123	107595	4	-	-	1	-5907,4123,*
contig_4124	54059	5	-	-	1	*,4124,*
contig_4125	80935	9	-	+	2	*,4125,*
contig_4126	66960	5	-	-	1	*,4126,*
contig_4127	108685	5	-	-	1	6084,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,4127
contig_4128	47106	3	-	-	1	*,4128,*
contig_4129	71769	6	-	-	1	-5818,4129,*
contig_4131	34900	6	-	-	1	*,4131,3148
contig_4132	24971	4	-	-	1	-10362,4132,*
contig_4133	5512	14	-	+	2	4133
contig_4134	65232	4	-	-	1	4134,*
contig_4136	114087	6	-	-	1	4136,*
contig_4137	113852	3	-	-	1	*,4137,*
contig_4138	48910	5	-	-	1	12594,8703,12594,12594,4138,*
contig_4139	61524	3	-	-	1	*,4139,*
contig_4140	39293	7	-	-	1	*,4140,*
contig_4143	60648	9	-	+	2	*,4143
contig_4144	65230	5	-	-	1	-9050,4144
contig_4145	74933	5	-	-	1	*,4145,*
contig_4147	86582	3	-	-	1	4147,*
contig_4148	43623	4	-	+	1	4148
contig_4149	61621	5	-	-	1	4149,*
contig_4150	86431	5	-	-	1	-4146,4150,-6115
contig_4151	19780	3	-	+	1	4151
contig_4152	36613	5	-	-	1	10353,4152
contig_4154	520	13	-	+	2	4154
contig_4155	3827	9	-	+	2	4155
contig_4158	58046	5	-	-	1	*,4158,7525
contig_4159	1764	30	-	+	5	4159
contig_4160	121487	3	-	-	1	*,4160,*
contig_4161	3883	4	-	-	1	*,4161,*
contig_4164	113122	4	-	-	1	4164,*
contig_4165	61210	4	-	-	1	4165,*
contig_4167	77150	3	-	-	1	12816,4167,-6244,13139
contig_4168	731	3	-	+	1	4168
contig_4169	84237	3	-	-	1	*,4169,11064,-4643,*
contig_4170	1482	4	-	+	1	4170
contig_4171	38684	4	-	-	1	*,4171
contig_4172	105034	4	-	-	1	*,7455,4172
contig_4174	72456	4	-	-	1	4174,-13509
contig_4175	758	8	-	+	1	4175
contig_4178	68196	5	-	-	1	*,4178,12926,12918,11487
contig_4180	4436	13	-	+	2	4180
contig_4181	56702	5	-	-	1	-6149,4181,*
contig_4182	322654	4	-	-	1	*,4182,*
contig_4183	50149	3	-	-	1	-11343,11566,-6495,-11343,-11343,-11343,-6577,-11343,-11343,-11343,-11343,-11343,4183,*
contig_4184	102832	5	-	-	1	*,4184,*
contig_4185	69623	3	-	-	1	4185,*
contig_4186	79750	5	-	-	1	-14678,4186,14930,14930,14930,14930,14930,14930,14930,14930,14930,-9011
contig_4187	131301	6	-	-	1	*,4187,*
contig_4188	201569	4	-	-	1	*,4188,*
contig_4189	41844	3	-	-	1	-7980,6343,4189,*
contig_4190	90998	6	-	-	1	*,4190,*
contig_4191	5328	4	-	-	1	*,4191,*
contig_4193	61388	5	-	-	1	*,4193,*
contig_4195	12511	3	-	+	1	4195
contig_4196	27747	2	-	-	1	10621,4196
contig_4197	9042	5	-	+	1	4197
contig_4198	62083	3	-	-	1	*,4481,4198,*
contig_4199	145327	3	-	-	1	-7461,4199,*
contig_4200	5210	3	-	+	1	4200
contig_4201	63012	7	-	-	1	7275,4201,*
contig_4203	75609	3	-	-	1	4203,*
contig_4205	25161	5	-	-	1	4205,*
contig_4207	41964	3	-	-	1	11818,4207,*
contig_4210	22082	2	-	-	1	4210,13700
contig_4211	22159	7	-	-	1	*,4211,*
contig_4212	110396	3	-	-	1	*,4212,10341,13035,-6171
contig_4213	74213	5	-	-	1	4213,4310,4216
contig_4214	41889	4	-	-	1	-4269,4214,*
contig_4217	52120	5	-	-	1	*,4217,*
contig_4218	174366	4	-	-	1	*,4218,*
contig_4219	56838	4	-	-	1	*,4219,*
contig_4220	38896	3	-	-	1	14312,7636,-13280,-6643,4220,*
contig_4221	168230	4	-	-	1	*,4221,*
contig_4222	80719	3	-	-	1	-7418,4222,-11857,-3532
contig_4223	84896	7	-	-	1	*,-2940,4223,6459,7418,-14685,7418,7418
contig_4225	45815	4	-	-	1	*,4225,*
contig_4227	176250	4	-	-	1	*,4227,2086
contig_4228	508	5	-	+	1	4228
contig_4229	84802	4	-	-	1	*,4229,*
contig_4232	44690	5	-	-	1	*,4232,*
contig_4233	8443	3	-	-	1	*,4233,*
contig_4234	564	139	-	+	23	4234
contig_4235	690	11	-	+	2	4235
contig_4236	40560	3	-	-	1	*,4236,4591,9394
contig_4237	39056	3	-	-	1	*,4237,-5263
contig_4238	33965	3	-	-	1	4238,*
contig_4239	61542	3	-	-	1	-3416,4239,-8427,-9843
contig_4240	24434	3	-	-	1	4240,-4241
contig_4242	58474	5	-	-	1	4242,*
contig_4243	52550	3	-	-	1	*,4243,*
contig_4245	9013	3	-	-	1	*,4245,*
contig_4246	33183	4	-	-	1	*,4246
contig_4247	13276	6	-	+	1	4247
contig_4248	27897	3	-	-	1	*,4248
contig_4249	91493	4	-	-	1	6245,12105,13527,-6224,4249,*
contig_4250	55203	4	-	-	1	4250,*
contig_4251	47517	4	-	-	1	4251,-9197,*
contig_4252	32696	3	-	+	1	4252,*
contig_4253	132302	6	-	-	1	*,4253,*
contig_4254	42871	7	-	-	1	4254
contig_4255	51287	4	-	-	1	-8147,4255,*
contig_4256	59263	3	-	-	1	*,4256,-12105,-6245
contig_4257	41051	6	-	-	1	4257,*
contig_4258	1443	9	-	+	2	4258
contig_4260	132426	4	-	-	1	*,4260,*
contig_4261	113371	4	-	-	1	*,4261,*
contig_4262	135038	5	-	-	1	*,4262,11529
contig_4263	211147	5	-	-	1	*,4263,*
contig_4264	201440	6	-	-	1	*,4264,*
contig_4265	161484	4	-	-	1	*,4265,-10676
contig_4266	177552	4	-	-	1	*,4266,*
contig_4267	49268	4	-	-	1	*,4267,*
contig_4270	10171	3	-	-	1	10083,4270
contig_4271	23167	3	-	-	1	*,4271
contig_4273	360680	5	-	-	1	*,4273,*
contig_4274	90863	6	-	-	1	*,4274,10671
contig_4275	11343	9	-	+	2	*,4275
contig_4277	44338	4	-	-	1	13765,-8782,-14239,-11758,4277,*
contig_4279	58690	3	-	-	1	4279,14589
contig_4280	26383	3	-	-	1	*,14258,4280,*
contig_4281	14572	4	-	-	1	*,4281
contig_4283	55468	4	-	-	1	1974,7419,-6472,5854,4283,*
contig_4284	47764	4	-	-	1	*,4284,*
contig_4285	6166	3	-	-	1	5263,4285
contig_4286	80955	5	-	-	1	*,4286,*
contig_4287	96553	4	-	-	1	4287,-9313
contig_4288	128441	3	-	-	1	14661,-13006,4288,-9460
contig_4289	50898	4	-	-	1	*,4289,6977
contig_4290	51948	6	-	-	1	*,4290
contig_4291	40467	4	-	+	1	*,4291
contig_4292	70622	3	-	-	1	*,4292,*
contig_4293	20445	3	-	+	1	*,4293
contig_4294	37290	4	-	-	1	-6587,6656,6656,6656,6656,6656,4294,*
contig_4295	33804	4	-	-	1	*,4295,*
contig_4296	163801	5	-	-	1	4296,-11566,11343,11343,11343,11343,11343,11343,11343,11343,11343
contig_4297	46041	5	-	-	1	*,4297
contig_4298	87549	5	-	-	1	*,4298,*
contig_4299	3483	21	-	+	4	4299
contig_4300	160198	5	-	-	1	*,4300,*
contig_4301	18906	5	-	-	1	*,4301,-8036,5913
contig_4302	85465	3	-	-	1	*,4302,2232
contig_4303	231448	5	-	-	1	*,4303,*
contig_4304	191618	5	-	-	1	-5425,-7897,4304,*
contig_4306	15372	4	-	-	1	*,4306
contig_4307	43789	5	-	-	1	4307,-11044,*
contig_4308	110151	4	-	-	1	11665,4308,*
contig_4311	418825	4	-	-	1	1990,5507,4311,*
contig_4312	93461	4	-	-	1	*,4312
contig_4313	83291	4	-	-	1	8052,9221,7674,-13071,2038,-13428,8357,9221,7674,4313,10135
contig_4314	137430	5	-	-	1	*,-579,4314,13091,-6641,604,13849,6350,14776,-13653,-13653,-13653,-13653,-13653,7234,7234,1663,-11420
contig_4315	96831	3	-	-	1	*,4315,-14506,*
contig_4316	128555	5	-	-	1	10512,-10049,-10049,-10049,-10049,-10049,-10049,-10049,-10049,-10049,4316,-12846
contig_4318	41240	4	-	-	1	4318
contig_4319	25956	3	-	-	1	6383,11420,-1663,-7234,-7234,-7234,13653,13653,13653,4319,*
contig_4321	33341	3	-	-	1	10610,4321,*
contig_4323	108951	5	-	-	1	4323,*
contig_4324	212960	6	-	-	1	-13941,4324,*
contig_4325	163310	5	-	-	1	*,4325,*
contig_4326	51101	3	-	-	1	*,4326,-10200,12603,-5336,-10200,12603,2027,13283
contig_4327	39627	3	-	-	1	4327,*
contig_4328	94166	5	-	-	1	*,4328,-12739
contig_4330	23568	5	-	-	1	*,4330
contig_4332	98722	6	-	-	1	*,4332,*
contig_4333	5220	6	-	-	1	*,4333,*
contig_4334	96090	3	-	-	1	*,4334,*
contig_4335	15721	4	-	-	1	5655,5655,5655,5655,5655,5655,5655,4335,*
contig_4336	81010	3	-	-	1	*,4336,*
contig_4337	11351	3	-	+	1	4337
contig_4339	336105	5	-	-	1	*,4339,*
contig_4340	86349	4	-	-	1	*,4340
contig_4341	82854	5	-	-	1	4341,-2273
contig_4342	107797	5	-	-	1	-11673,10932,4342,*
contig_4343	124779	4	-	-	1	*,4343,*
contig_4345	22286	4	-	-	1	4345,10049,10049,10049,10049,10049,10049,10049,10049,10049,12958
contig_4346	41442	4	-	-	1	*,4346,*
contig_4347	29693	5	-	-	1	4347
contig_4348	140679	5	-	-	1	*,4348
contig_4351	38506	3	-	-	1	*,4351,*
contig_4353	9654	10	-	+	2	4353
contig_4354	90536	3	-	-	1	*,4354,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-14453
contig_4355	106276	4	-	-	1	-12135,4355,*
contig_4356	36337	5	-	-	1	4356,12007
contig_4357	101388	4	-	-	1	*,4357,*
contig_4358	214290	4	-	-	1	*,4358,*
contig_4359	620	3	-	+	1	4359
contig_4360	70332	4	-	-	1	*,4829,4360
contig_4361	36627	4	-	-	1	4361,*
contig_4362	42004	3	-	-	1	*,4362,*
contig_4363	59644	5	-	-	1	*,4363,8826,6139,11578,13107,9265,-9694,*
contig_4364	89489	5	-	-	1	*,4364
contig_4365	95601	3	-	-	1	-6859,7778,4365,*
contig_4367	229867	4	-	-	1	*,4367,*
contig_4368	42186	6	-	-	1	4368,*
contig_4369	131782	5	-	-	1	*,4369,*
