#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_2731	26252	4	-	-	1	right	2731
contig_2732	29537	4	-	-	1	left	2732
contig_2735	229977	6	-	-	1	left	2735,8752
contig_2737	24961	5	-	-	1	none	10263,10864,2737
contig_2739	23161	4	-	-	1	left	2739
contig_2740	280059	4	-	-	1	right	13517,2740,6639
contig_2741	7247	3	-	-	1	both	2741
contig_2742	211239	4	-	-	1	both	2742
contig_2743	50255	7	-	-	1	left	2743
contig_2746	225820	3	-	-	1	left	2746
contig_2747	406990	5	-	-	1	both	2747
contig_2748	103826	5	-	-	1	both	2748,5323
contig_2750	162419	3	-	-	1	both	2750
contig_2751	122910	3	-	-	1	right	2751
contig_2752	260644	5	-	-	1	both	2752
contig_2753	132484	5	-	-	1	left	2753
contig_2756	54322	3	-	-	1	both	2756
contig_2757	61927	4	-	-	1	right	2757
contig_2758	222172	4	-	-	1	both	2758
contig_2759	70333	5	-	-	1	both	2759
contig_2760	69295	4	-	-	1	right	-13822,2760
contig_2761	89060	4	-	-	1	both	2761
contig_2764	104047	4	-	-	1	both	2764
contig_2765	16885	4	-	-	1	none	2765,-10338,-4865
contig_2766	267074	4	-	-	1	both	2766
contig_2767	40494	4	-	-	1	both	2767
contig_2768	73942	6	-	-	1	none	7327,13439,2768,4068
contig_2770	81409	4	-	-	1	left	2770,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_2771	61838	4	-	-	1	both	2771
contig_2772	127234	4	-	-	1	both	2772
contig_2773	10318	5	-	-	1	right	2773
contig_2775	45347	3	-	-	1	left	2775,557,-13517,-13517,-13517,-13517,-12072
contig_2776	205420	5	-	-	1	both	2776
contig_2777	18500	3	-	-	1	left	2777
contig_2778	37127	6	+	-	1	none	2778
contig_2780	84293	4	-	-	1	left	2780
contig_2781	33318	2	-	-	1	right	9091,2781
contig_2783	83522	4	-	-	1	right	8320,1942,-11714,13511,13517,13517,8320,1942,2783
contig_2784	90478	3	-	-	1	both	2784
contig_2785	61389	6	-	-	1	both	2785
contig_2786	80027	6	-	-	1	right	-7263,2786
contig_2789	15804	5	-	-	1	none	-13100,2789
contig_2791	8374	4	-	-	1	both	2791
contig_2792	74764	3	-	-	1	none	2792
contig_2793	51238	4	-	-	1	both	2793
contig_2794	58375	7	-	-	1	right	2794
contig_2795	142963	4	-	-	1	right	11171,2795
contig_2796	74818	3	-	-	1	right	2796
contig_2797	231680	5	-	-	1	left	2797,-9699,6253,6698
contig_2798	53878	3	-	-	1	left	2798,-1810,-2232,-10253,-13517,-13517
contig_2799	75298	3	-	-	1	both	2799
contig_2800	53117	4	-	-	1	right	1721,8998,6722,6722,6722,6722,6722,6722,6722,6722,2800
contig_2801	40196	5	-	-	1	both	-13896,2801
contig_2803	36741	3	-	-	1	right	5165,-13457,-3761,2803,13896
contig_2804	20028	3	-	-	1	left	2804
contig_2805	275653	4	-	-	1	both	2805
contig_2806	82714	4	-	-	1	both	2806
contig_2807	8024	5	-	-	1	both	2807
contig_2808	82033	5	-	-	1	none	-12071,2808
contig_2809	53494	3	-	-	1	none	2809
contig_2810	170910	4	-	-	1	right	2810
contig_2811	67938	5	-	-	1	none	2811,-13517,-13517,-13517,-13517,-13517,-13517
contig_2812	29559	3	-	-	1	right	2812
contig_2813	38484	4	-	-	1	right	13517,13517,13517,9913,13517,13517,13517,13517,13517,13517,13517,13517,13517,2813
contig_2814	124652	5	-	-	1	both	2814
contig_2815	142760	3	-	-	1	both	2815
contig_2816	294928	3	-	-	1	both	2816
contig_2817	30945	3	-	-	1	left	2817
contig_2818	153852	4	-	-	1	left	2818
contig_2820	165683	2	-	-	1	right	11675,2820
contig_2822	115179	5	-	-	1	none	11971,13395,11598,2822
contig_2823	127149	3	-	-	1	both	2823
contig_2824	31028	3	-	-	1	left	2824,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302
contig_2826	80266	4	-	-	1	both	2826
contig_2827	148544	6	-	-	1	both	2827
contig_2829	243150	5	-	-	1	both	2829
contig_2830	63023	5	-	-	1	both	2830
contig_2831	55717	3	-	-	1	right	-11680,2831
contig_2833	172485	3	-	-	1	left	2833,8349
contig_2834	42085	3	-	-	1	none	-13543,13517,13517,13517,13517,2834,-3604,13183
contig_2835	64364	5	-	-	1	both	2835
contig_2837	27273	3	-	-	1	none	2837
contig_2838	53395	5	+	-	1	none	2838
contig_2839	72922	4	-	-	1	none	1810,1810,1810,1810,10253,2232,1810,1810,1810,1810,2839
contig_2840	53663	4	-	-	1	both	2840
contig_2842	71366	6	-	-	1	both	-5644,2842
contig_2844	13980	3	-	-	1	left	2844
contig_2845	23049	4	-	-	1	right	-742,2845
contig_2846	34221	5	-	-	1	both	2846
contig_2847	25242	5	-	-	1	both	2847
contig_2848	66434	6	-	-	1	right	2848
contig_2849	90192	4	-	-	1	both	2849
contig_2850	9173	3	-	-	1	both	2850
contig_2851	57235	4	-	-	1	both	2851
contig_2852	111457	4	-	-	1	left	2852
contig_2854	9988	3	-	-	1	both	2854
contig_2856	56986	4	-	-	1	both	2856
contig_2858	102272	7	-	-	1	left	2858,-6719
contig_2860	115346	5	-	-	1	both	2860
contig_2863	157696	4	-	-	1	right	2863
contig_2864	119269	5	-	-	1	both	2864
contig_2865	81412	4	-	-	1	both	2865
contig_2866	108540	4	-	-	1	left	2866,10102,4185
contig_2868	51155	4	-	-	1	both	2868
contig_2872	145485	3	-	-	1	left	2872
contig_2873	61079	3	-	-	1	both	2873
contig_2875	52231	7	-	-	1	none	11411,13517,13517,13517,13517,13517,13517,13517,2875
contig_2876	332397	7	-	-	1	both	2876
contig_2877	66397	4	-	-	1	right	-12062,2877
contig_2878	547515	5	-	-	1	both	2878
contig_2880	47877	4	-	-	1	right	13181,2880
contig_2881	235155	5	-	-	1	both	2881
contig_2882	27043	4	+	-	1	none	2882
contig_2883	273658	6	-	-	1	right	-5958,-11669,4532,10073,2883
contig_2884	91911	4	-	-	1	left	2884,-8574
contig_2885	21730	3	-	-	1	left	2885
contig_2886	39109	3	-	-	1	right	2886
contig_2887	55779	4	-	-	1	both	2887
contig_2888	66140	3	-	-	1	both	2888
contig_2889	80328	5	-	-	1	none	-9425,-9425,-9425,-9425,-7938,2889
contig_2892	43068	5	-	-	1	both	2892
contig_2894	92563	3	-	-	1	both	2894
contig_2895	289029	5	-	-	1	right	11309,13141,11309,13141,11309,13141,13302,13302,13302,13302,13302,13302,13302,13302,13302,11309,13141,11309,2895
contig_2896	4130	3	-	-	1	both	2896
contig_2897	287500	5	-	-	1	right	13517,13517,13517,13517,13517,2897
contig_2899	72975	5	-	-	1	right	2899
contig_2900	17869	5	-	-	1	none	2900
contig_2901	97145	4	-	-	1	both	2901
contig_2902	2959	3	-	-	1	both	2902
contig_2904	69266	4	-	-	1	both	2904
contig_2905	19437	5	-	-	1	right	-3988,2905
contig_2907	83003	4	-	-	1	right	2907
contig_2908	86143	4	-	-	1	right	2908
contig_2909	68453	5	-	-	1	both	2909
contig_2910	31651	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,2910
contig_2912	60038	4	-	-	1	both	2912
contig_2913	186871	4	-	-	1	both	2913
contig_2914	105782	4	-	-	1	both	2914
contig_2916	126975	4	-	-	1	both	2916
contig_2917	149227	5	-	-	1	right	2917
contig_2918	177687	5	-	-	1	both	2918
contig_2920	114473	4	-	-	1	both	2920
contig_2921	76896	5	-	-	1	both	2921
contig_2923	63787	3	-	-	1	left	2923,7085
contig_2925	20840	3	-	-	1	right	2925
contig_2926	82478	4	-	-	1	right	2926
contig_2927	98701	4	-	-	1	both	2927
contig_2928	86240	4	-	-	1	right	2928
contig_2930	106714	3	-	-	1	left	2930
contig_2931	41704	4	-	-	1	right	13517,13517,13517,13517,13517,13517,2931,5005
contig_2932	117662	7	-	-	1	left	2932,-10041
contig_2933	63941	3	-	-	1	right	2933
contig_2935	61195	4	-	-	1	both	2935
contig_2936	44182	4	-	-	1	both	2936
contig_2937	107834	5	-	-	1	left	2937
contig_2938	168794	5	-	-	1	none	-12607,2938,13186
contig_2939	42098	4	-	-	1	left	14101,2939
contig_2941	77604	4	-	-	1	left	2941
contig_2943	70867	5	-	-	1	both	2943
contig_2944	79406	4	-	-	1	both	2944
contig_2945	58278	3	-	-	1	both	2945
contig_2946	64178	3	-	-	1	both	2946
contig_2947	213432	5	-	-	1	left	2947,8565
contig_2950	80464	3	-	-	1	left	2950
contig_2952	47925	6	-	-	1	left	5574,2952,11009
contig_2953	56075	3	-	-	1	both	2953
contig_2954	38622	3	-	-	1	both	2954
contig_2955	44981	4	-	-	1	both	2955
contig_2956	140386	3	-	-	1	left	2956
contig_2957	50023	5	-	-	1	left	2957
contig_2958	89872	5	-	-	1	left	2958
contig_2959	472902	5	-	-	1	right	2959
contig_2960	172527	3	-	-	1	left	2960,1714
contig_2961	85987	3	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,2961
contig_2962	262984	3	-	-	1	none	2962,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,1
contig_2964	20282	4	-	-	1	right	2964
contig_2965	283832	5	-	-	1	both	2965
contig_2966	34060	3	-	-	1	right	2966
contig_2967	301289	4	-	-	1	both	2967
contig_2972	352579	5	-	-	1	left	2972
contig_2973	49612	3	-	-	1	none	2973,-3771,9463,8829
contig_2974	38158	7	-	-	1	none	9575,2974,-10909,-13519
contig_2975	134135	5	-	-	1	right	2975
contig_2977	54980	4	-	-	1	left	2977
contig_2978	164508	4	-	-	1	both	2978
contig_2979	94534	3	-	-	1	left	2979,-13517,-13517,-13517,-13517,-13517,-13517,-8015
contig_2980	244777	3	-	-	1	left	2980
contig_2981	112247	3	-	-	1	left	2981,8780,-11178,13153,13153
contig_2982	141460	5	-	-	1	right	2982
contig_2983	74400	5	-	-	1	left	2983
contig_2985	63213	6	-	-	1	none	2289,12093,-6907,2985,10910,-4338,14132,6308
contig_2986	31849	6	-	-	1	left	2986
contig_2988	193893	4	-	-	1	right	2988
contig_2990	70954	5	-	-	1	left	2990,-13439,-7327,-7327,-7327,-7327,-773,5709,12803
contig_2991	253184	4	-	-	1	both	2991
contig_2992	142163	8	-	-	1	both	2992
contig_2993	113205	4	-	-	1	both	2993
contig_2995	60739	3	-	-	1	none	-1047,2995,-9127
contig_2997	72663	4	-	-	1	both	2997
contig_2998	59466	3	-	-	1	both	2998
contig_2999	79016	4	-	-	1	right	4327,5477,2999
contig_3000	15580	3	-	-	1	none	8633,3000
contig_3001	58180	4	-	-	1	right	10820,3001
contig_3003	106273	3	-	-	1	none	3003
contig_3004	85603	4	-	-	1	right	-7178,3004
contig_3005	140180	4	-	-	1	right	-13153,11178,-8780,-13694,3005
contig_3006	47505	4	-	-	1	both	3006
contig_3007	161191	3	-	-	1	both	3007,11417
contig_3008	81078	3	-	-	1	right	1810,1810,10253,2232,9453,1810,1810,3008
contig_3010	279449	5	-	-	1	left	3010,-11292,13923
contig_3011	38496	4	-	-	1	right	10284,-4423,3011
contig_3012	188322	4	-	-	1	left	3012,-12005,-6722,-6722,-6722,-6722,-6722,-6722,-6722,-12005
contig_3013	123060	4	-	-	1	left	3013
contig_3014	13005	3	-	-	1	right	3014
contig_3015	102258	4	-	-	1	right	3015
contig_3016	24745	4	-	-	1	none	3016
contig_3018	54470	3	-	-	1	both	3018
contig_3019	46085	5	-	-	1	right	13224,13517,13517,13517,13517,13517,13517,13517,13517,3019
contig_3021	71905	4	-	-	1	none	-13843,3021,-12582
contig_3022	81947	5	-	-	1	right	-9991,3022
contig_3025	182801	5	-	-	1	left	3025,-11596
contig_3026	142506	4	-	-	1	left	3026,35,2762,-2467,-4815,-4815,13501,13111,10242,-9890,-14094,-14094,13410,13410,13410,13410,13410
contig_3027	153750	5	-	-	1	both	3027
contig_3028	66520	6	-	-	1	both	3028
contig_3030	292460	4	-	-	1	left	3030,-10263
contig_3031	742254	4	-	-	1	both	3031
contig_3032	54542	4	-	-	1	left	-9103,3032,5525,7197
contig_3033	89025	3	-	-	1	both	3033
contig_3034	104752	3	-	-	1	none	3034,7119,4941
contig_3035	85447	4	-	-	1	right	3035
contig_3036	76151	5	-	-	1	right	-7609,3036
contig_3037	28016	4	-	-	1	both	3037
contig_3038	40220	4	-	-	1	both	3038
contig_3040	50157	5	-	-	1	left	3040
contig_3041	69757	4	-	-	1	right	3041
contig_3042	66721	3	-	-	1	both	3042
contig_3043	57084	4	-	-	1	both	3043
contig_3044	49083	4	-	-	1	both	3044
contig_3045	142334	4	-	-	1	both	3045
contig_3046	111802	3	-	-	1	left	3046,-143
contig_3047	139978	3	-	-	1	right	3047
contig_3049	282398	4	-	-	1	both	3049
contig_3053	40716	5	-	-	1	none	13517,1941,13517,13517,13517,11352,3053
contig_3054	61182	3	-	-	1	left	5897,13301,13301,10665,9511,3054,-11352,-13517,-13517,-1941,6299,10914,-13517
contig_3056	26918	6	-	-	1	right	3056
contig_3060	12066	3	-	-	1	none	8133,3060,6235
contig_3061	43761	4	-	-	1	none	-2893,3061
contig_3062	66563	5	-	-	1	both	3062
contig_3063	267711	5	-	-	1	both	3063
contig_3066	59906	3	-	-	1	right	3066
contig_3067	106465	3	-	-	1	left	3067
contig_3068	3618	4	-	-	1	both	3068
contig_3069	107320	4	-	-	1	right	3069,5883
contig_3071	35120	4	-	-	1	both	3071
contig_3072	95024	3	-	-	1	left	3072,-1454
contig_3073	52127	4	-	-	1	none	-1611,-3404,3073,13776,-10582,10457,7484,-823,-12552,13776,-10582,-10582
contig_3074	102202	4	-	-	1	right	3074
contig_3075	67296	6	-	-	1	none	3075,-13708
contig_3076	171238	5	-	-	1	right	-10399,13316,3076
contig_3077	29399	5	-	-	1	both	3077
contig_3079	26664	5	-	-	1	none	3079
contig_3080	45152	5	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,3080
contig_3081	135234	3	-	-	1	right	-10158,12911,2608,12911,-8294,3081
contig_3084	25915	4	-	-	1	right	3084
contig_3085	42384	4	-	-	1	right	-11714,13511,13517,13517,13517,3085
contig_3087	56111	5	-	-	1	none	3087
contig_3088	55105	4	-	-	1	both	3088
contig_3089	202074	5	-	-	1	both	3089
contig_3090	135672	5	-	-	1	right	3090
contig_3092	41406	5	-	-	1	right	3092
contig_3093	60860	6	-	-	1	left	3093,-211
contig_3095	113882	4	-	-	1	both	3095
contig_3096	85222	6	-	-	1	right	8892,3096
contig_3098	17572	3	-	-	1	none	3098,9728
contig_3100	142901	4	-	-	1	both	3100
contig_3102	6030	3	-	-	1	both	3102
contig_3103	196999	4	-	-	1	none	3103
contig_3104	125752	4	-	-	1	both	3104
contig_3106	236431	4	-	-	1	both	3106
contig_3107	46109	5	-	-	1	none	3107
contig_3108	156993	4	-	-	1	none	10552,3108,-13120,-13120,-13120,2080,-13517,-13517,-13517,-13517,-13517,-13517,-7166,-13517,-13517,-1507
contig_3110	105619	4	-	-	1	none	13408,-8168,3110
contig_3111	110103	3	-	-	1	both	3111
contig_3112	69394	3	-	-	1	right	-3731,3112
contig_3115	117269	3	-	-	1	both	3115
contig_3122	57321	4	-	-	1	left	3122
contig_3124	125933	4	-	-	1	left	3124,-10232,-5519
contig_3125	204012	4	-	-	1	both	3125
contig_3126	73047	3	-	-	1	both	3126
contig_3128	105741	4	-	-	1	both	3128
contig_3129	68892	6	-	-	1	both	3129
contig_3130	372947	3	-	-	1	both	3130
contig_3131	59985	3	-	-	1	left	3131,9215,-164
contig_3133	57816	4	-	-	1	left	3133
contig_3134	193244	4	-	-	1	right	3134
contig_3135	101765	3	-	-	1	left	3135
contig_3136	62919	3	-	-	1	both	3136
contig_3137	142598	3	-	-	1	left	3137
contig_3138	91331	3	-	-	1	both	3138
contig_3139	38945	3	-	-	1	left	3139
contig_3140	5101	3	-	-	1	both	3140
contig_3141	27340	3	-	-	1	none	3141
contig_3142	55710	5	-	-	1	none	3142
contig_3143	66487	3	-	-	1	both	3143,4691
contig_3145	43265	3	-	-	1	left	3145,11693
contig_3146	120062	5	-	-	1	both	3146
contig_3149	39973	5	-	-	1	none	3149,3421
contig_3150	34596	3	-	-	1	both	3150
contig_3151	13456	3	-	-	1	none	-10601,7327,7327,7327,13439,3151
contig_3152	74171	3	-	-	1	right	-9854,-13287,3152
contig_3153	181292	5	-	-	1	both	3153
contig_3154	62865	5	-	-	1	both	3154
contig_3155	110361	4	-	-	1	none	-6942,-6942,10409,3155
contig_3156	253079	6	-	-	1	both	3156
contig_3159	68693	4	-	-	1	left	10832,3159
contig_3160	23420	7	-	-	1	none	7987,3160
contig_3162	128874	4	-	-	1	both	3162
contig_3163	50998	4	-	-	1	none	3163,-5458
contig_3164	46564	4	-	-	1	none	13517,13517,13517,13517,13517,11499,-6118,3164,-13517,-13517,-13517,-13517,-13517,-13517,11431,11431,-13344
contig_3166	72141	5	-	-	1	left	3166
contig_3167	60758	5	-	-	1	both	3167
contig_3168	60443	7	-	-	1	none	3168,13139,1087
contig_3171	221068	4	-	-	1	both	3171,-13825
contig_3172	54687	5	-	-	1	both	3172
contig_3173	62514	4	-	-	1	none	-10086,-10086,10113,-3392,3173
contig_3174	34135	3	-	-	1	left	3174,13379
contig_3175	372201	5	-	-	1	both	3175
contig_3176	68120	3	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,3176
contig_3178	116165	4	-	-	1	none	3178,4542
contig_3180	142428	5	-	-	1	both	3180
contig_3182	55425	4	-	-	1	both	3182
contig_3183	95037	6	-	-	1	left	3183
contig_3187	126310	4	-	-	1	both	3187
contig_3188	117048	4	-	-	1	right	3188
contig_3189	130766	4	-	-	1	right	3189
contig_3190	73010	4	-	-	1	right	116,-4686,3190
contig_3191	98316	4	-	-	1	left	3191
contig_3192	48601	7	-	-	1	right	3192
contig_3193	200322	5	-	-	1	both	3193
contig_3196	132049	6	-	-	1	right	8644,3196
contig_3197	118263	4	-	-	1	both	3197
contig_3198	57172	3	-	-	1	none	3198
contig_3199	52317	6	-	-	1	right	-13527,3199
contig_3200	3015	8	-	-	1	both	3200
contig_3201	94206	7	-	-	1	both	3201
contig_3202	166214	5	-	-	1	both	3202
contig_3203	59685	4	-	-	1	both	3203
contig_3204	121479	4	-	-	1	both	3204
contig_3205	148508	5	-	-	1	both	3205
contig_3207	24542	4	-	-	1	right	-13410,14094,14094,9890,-10242,-13111,-13111,-6579,9134,3207
contig_3208	121947	6	-	-	1	both	3208
contig_3209	116079	5	-	-	1	right	-1858,-11061,10720,-12444,3209
contig_3212	86778	3	-	-	1	right	-7318,3212
contig_3214	71937	3	-	-	1	none	13517,-9790,13517,-10630,13517,13517,7166,3214,12234,13281,-13517,-13517,-13517,-13517,-11866,-11866
contig_3215	48621	5	-	-	1	left	3215
contig_3217	47892	5	-	-	1	none	-13491,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,3217,-6417
contig_3219	166279	4	-	-	1	both	3219
contig_3220	79719	4	-	-	1	right	-7162,3220
contig_3222	16646	3	-	-	1	right	-11239,3222
contig_3224	120829	3	-	-	1	both	3224
contig_3225	45700	4	-	-	1	none	-8593,11487,-4599,3225
contig_3226	75457	7	-	-	1	none	3226
contig_3227	206681	4	-	-	1	both	3227
contig_3228	50150	3	-	-	1	right	3228
contig_3229	126494	6	-	-	1	left	3229,8668
contig_3230	106479	5	-	-	1	left	3230,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_3232	77830	3	-	-	1	both	3232
contig_3234	81270	5	-	-	1	both	3234
contig_3235	83290	5	-	-	1	right	3235
contig_3236	136685	3	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,3236
contig_3237	149887	3	-	-	1	both	3237
contig_3238	149090	5	-	-	1	both	3238
contig_3242	99219	2	-	-	1	both	3242
contig_3243	76366	3	-	-	1	both	3243
contig_3244	180668	6	-	-	1	both	3244
contig_3245	105217	4	-	-	1	right	3245
contig_3250	59528	3	-	-	1	right	13517,13517,13517,13517,3250
contig_3252	110921	3	-	-	1	both	3252
contig_3253	109612	4	-	-	1	right	-5914,3253
contig_3255	37074	4	-	-	1	right	3255
contig_3256	107655	4	-	-	1	left	3256
contig_3258	119872	5	-	-	1	both	3258
contig_3259	74066	3	-	-	1	left	3259
contig_3260	44004	4	-	-	1	none	3943,3260,4792,608,-13517,-13517,-13517,-13517,-13517,-13517
contig_3263	31183	7	-	-	1	both	3263
contig_3264	30308	3	-	-	1	none	9404,13080,-5563,3264
contig_3265	134598	4	-	-	1	both	3265
contig_3266	242930	5	-	-	1	none	-13843,3266,-13517,-13517,-13517
contig_3267	101641	3	-	-	1	none	-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,3267,-14023
contig_3268	103386	4	-	-	1	both	3268
contig_3270	78706	5	-	-	1	right	-1405,3270
contig_3271	174807	4	-	-	1	both	3271
contig_3274	147627	4	-	-	1	both	3274
contig_3275	9255	3	-	-	1	both	3275
contig_3276	124947	5	-	-	1	none	3276
contig_3277	128603	4	-	-	1	both	3277
contig_3278	200305	7	-	-	1	both	3278
contig_3279	149694	3	-	-	1	both	3279
contig_3280	18359	3	-	-	1	right	13517,-12934,9913,13517,13517,13517,13517,13517,13517,13517,13517,13517,3280
contig_3281	202661	4	-	-	1	right	11208,1810,1810,1810,1810,3281
contig_3283	80269	5	-	-	1	both	3283
contig_3284	64570	4	-	-	1	none	9426,-4662,-4408,3284,3422
contig_3285	20856	5	-	-	1	left	3285
contig_3286	83172	3	-	-	1	right	3286
contig_3287	84372	3	-	-	1	left	3287
contig_3288	143135	4	-	-	1	right	-12369,1335,3686,3288
contig_3290	111078	3	-	-	1	right	-1411,13517,13517,13517,13517,13517,13517,13517,13517,13517,3290
contig_3291	26933	5	-	-	1	none	11910,3291,-114,-823,-4525,-12552,13776,-10582
contig_3292	8440	3	-	-	1	none	3292
contig_3293	276406	5	-	-	1	both	3293
contig_3294	78311	3	-	-	1	right	-12699,3294
contig_3295	36286	3	-	-	1	none	3295
contig_3296	94959	3	-	-	1	left	3296
contig_3298	75943	6	-	-	1	both	3298
contig_3299	135072	6	-	-	1	right	11896,3299
contig_3300	6185	4	-	-	1	none	3300
contig_3302	42319	4	-	-	1	left	3302,-10959,3221,-2084,13111,13111,13111,10242,-9890,-14094,-14094,13410,13410,13410,13410,11219
contig_3303	247676	5	-	-	1	none	-11303,3303
contig_3305	74684	3	-	-	1	none	3305,-13398
contig_3306	108790	4	-	-	1	both	3306
contig_3307	68723	6	-	-	1	both	3307
contig_3308	82846	3	-	-	1	both	3308
contig_3309	2777	4	-	-	1	none	3309
contig_3310	25088	5	-	-	1	left	3310,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_3312	56055	3	-	-	1	both	3312
contig_3314	89804	3	-	-	1	both	3314
contig_3315	76560	3	-	-	1	both	3315
contig_3316	118255	4	-	-	1	both	3316
contig_3317	17746	4	-	-	1	none	11880,-7311,3317
contig_3318	58000	4	-	-	1	left	3318,-13517,-13517,-13517,-13517,-13517
contig_3319	62781	3	-	-	1	right	3319
contig_3321	6026	5	-	-	1	both	3321
contig_3323	74420	3	-	-	1	left	3323
contig_3325	49968	5	-	-	1	left	3325
contig_3326	77248	4	-	-	1	none	3326,62,-6466,-1663,-9501
contig_3327	69661	4	-	-	1	left	3327
contig_3329	53199	3	-	-	1	right	3329
contig_3330	59869	5	-	-	1	left	3330
contig_3332	24243	5	-	-	1	both	3332
contig_3333	111702	3	-	-	1	both	3333
contig_3334	108919	4	-	-	1	right	-7520,3334
contig_3336	58774	3	-	-	1	both	3336
contig_3337	103484	6	-	-	1	both	3337
contig_3338	64378	5	-	-	1	both	3338
contig_3340	103966	4	-	-	1	both	3340
contig_3341	67086	4	-	-	1	right	3341
contig_3342	248007	4	-	-	1	both	3342
contig_3343	4595	4	-	-	1	both	3343
contig_3345	72154	5	-	-	1	both	3345
contig_3346	23264	4	-	-	1	both	3346
contig_3347	23486	3	-	-	1	none	3347
contig_3348	37754	4	-	-	1	right	3348
contig_3349	57561	3	-	-	1	none	10263,10864,3349
contig_3350	77677	5	-	-	1	left	3350,11194
contig_3351	285797	5	-	-	1	both	3351
contig_3352	60333	5	-	-	1	both	3352
contig_3353	97866	3	-	-	1	both	3353
contig_3355	157872	4	-	-	1	right	3355
contig_3356	44841	3	-	-	1	both	3356
contig_3357	57360	3	-	-	1	none	3357
contig_3359	93736	4	-	-	1	both	3359
contig_3360	240891	5	-	-	1	both	3360
contig_3361	63699	4	-	-	1	both	3361
contig_3362	106222	5	-	-	1	both	3362
contig_3363	49569	6	-	-	1	right	-4007,3363,-10596
contig_3364	133258	4	-	-	1	left	3364,13527,13591
contig_3365	63523	3	-	-	1	both	3365
contig_3366	88886	6	-	-	1	both	3366
contig_3367	52378	3	-	-	1	none	13517,13517,13517,13517,3322,3367
contig_3368	256820	4	-	-	1	right	3368
contig_3369	14826	0	-	-	1	none	10263,10864,3369
contig_3370	41548	5	-	-	1	left	9410,3370
contig_3371	8546	5	-	-	1	none	3371
contig_3375	395075	5	-	-	1	right	13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,3375
contig_3376	64971	4	-	-	1	none	13382,3376,-5063
contig_3377	75344	3	-	-	1	left	3377,10504
contig_3378	61986	5	-	-	1	left	3378
contig_3381	49836	3	-	-	1	none	3381
contig_3382	53106	4	-	-	1	right	3382
contig_3383	87367	4	-	-	1	left	3383,13453
